stock_code,isin_code,company_name,industry,company_description
1491,JP3519000008,中外鉱業株式会社,非鉄金属,金など貴金属リサイクルが主軸。不動産・中古機械販売併営。ゲーム関連コンテンツも。
1514,JP3400750000,住石ホールディングス株式会社,鉱業,石炭大手。国内炭撤退、豪などの輸入炭が主力。新素材・人工ダイヤや採石も。
1515,JP3680800004,日鉄鉱業株式会社,鉱業,鉄鋼向け石灰石が主柱。銅精鉱、電気銅も。海外採鉱拡大。日本製鉄系。
1518,JP3894000003,三井松島ホールディングス株式会社,鉱業,石炭商社からM&A積極で事業投資会社へ。エネルギー主軸に生活関連事業等。
1605,JP3294460005,株式会社ＩＮＰＥＸ,鉱業,資源開発最大手。原油・ガス開発生産。政府が黄金株保有。豪でLNG。
1662,JP3421100003,石油資源開発株式会社,鉱業,資源開発大手。原油・天然ガスの探鉱、開発、生産。カナダ・オイルサンド事業終結。
1663,JP3277020008,Ｋ＆Ｏエナジーグループ株式会社,鉱業,千葉県産の天然ガス開発・供給。自社販売の副産物、ヨウ素生産は世界有数。
1711,JP3363000005,株式会社ＳＤＳホールディングス,建設業,国内ESCO(エネルギー削減保証)事業の草分け。再生可能エネの開発・施工を展開。
1712,JP3485700003,株式会社ダイセキ環境ソリューション,建設業,土壌汚染処理大手。調査から処理まで一貫。リサイクル事業にも積極展開。
1716,JP3473700007,第一カッター興業株式会社,建設業,工業用ダイヤや水ジェットで舗装やコンクリート構造物を切断・穿孔する工事が主力。
1717,JP3920400003,明豊ファシリティワークス株式会社,サービス業,事務所、公共施設など設計・施工管理。移設支援、コンストラクションマネジメントが主力。
1718,JP3882700002,美樹工業株式会社,建設業,大阪ガス軸のガス工事会社。子会社でセキスイハイム施工・販売。不動産賃貸も。
1719,JP3767810009,株式会社安藤・間,建設業,総合建設準大手。ダムやトンネルなど大型土木に定評。海外に積極展開。
1720,JP3567410000,東急建設株式会社,建設業,総合建設中堅。約2割がグループからの受注。渋谷駅前再開発、公共事業も。
1721,JP3305530002,コムシスホールディングス株式会社,建設業,電気通信工事で首位。日本コムシス中核、NTT向けが過半。携帯各社の工事も。
1723,JP3734350006,日本電技株式会社,建設業,ビル空調計装大手。大型建物向けに設計・施工・管理。製造ライン制御なども。
1724,JP3372200000,シンクレイヤ株式会社,建設業,独立系。CATV局向けネットワークを構築・運用・保守。無線通信事業にも参入。
1726,JP3799610005,株式会社ビーアールホールディングス,建設業,PC橋梁工事大手。M&Aでエリア拡大、全国展開。鉄道軌道や情報システム子会社も。
1730,JP3119990004,麻生フオームクリート株式会社,建設業,気泡コンクリート最大手。地盤改良工事等に注力。中国で合弁も。麻生グループ。
1734,JP3237500008,株式会社北弘電社,建設業,北海道地盤の電気工事会社。屋内配線道内首位。小型風力や住設工事も。
1736,JP3172410007,株式会社オーテック,建設業,空調自動制御設備の工事・メンテなどが主力。管工機材商品などの販売も。
1738,JP3681170001,株式会社ＮＩＴＴＯＨ,建設業,白アリ駆除と住宅設備リフォームが主力。ビルメンテにも力。愛知から関東・関西に。
1739,JP3347010005,株式会社メルディアＤＣ,建設業,京都地盤の総合建設会社。土地オーナー向けに注力。三栄建築設計の傘下。
1743,JP3283450009,コーアツ工業株式会社,建設業,九州地盤のPC橋梁工事中堅。官公需8割。コンクリート製品や不動産賃貸、売電も。
1757,JP3236100008,中小企業ホールディングス株式会社,建設業,住宅・生活環境事業。都市開発、リフォーム、不動産、広告、コスメティック、自動車など。
1758,JP3450200005,太洋基礎工業株式会社,建設業,下水道や電力線など特殊土木が主力。積水ハウス向け地盤改良と両輪。
1762,JP3457900003,株式会社髙松コンストラクショングループ,建設業,中堅ゼネコン。傘下に賃貸マンション建築の高松建と土木強みの青木あすなろ。
1764,JP3266150006,工藤建設株式会社,建設業,神奈川県地盤の中堅建設。建築請負と不動産が主力。介護事業に注力。
1766,JP3590900001,東建コーポレーション株式会社,建設業,賃貸住宅建設請負。施工・管理・仲介まで一貫。子会社で住建材、融資事業。
1768,JP3435700004,株式会社ソネック,建設業,兵庫県地盤の中堅ゼネコン。民間建築中心。リニューアル事業や化学運輸事業も。
1770,JP3816750008,藤田エンジニアリング株式会社,建設業,群馬県の総合設備工事。設備機器販売・メンテに強み。情報システム、電子部品も。
1771,JP3695100002,日本乾溜工業株式会社,建設業,道路工事会社。道路標識など交通安全施設が主力。防災用品や防草土も。
1775,JP3820550006,富士古河Ｅ＆Ｃ株式会社,建設業,古河系、プラント工事中堅。空調、建築付帯、情報通信設備など各種工事も。
1776,JP3892200001,三井住建道路株式会社,建設業,三井住友Gの道路舗装中堅。グループ関連工事、官公庁が主力。北海道に強み。
1777,JP3224800007,川崎設備工業株式会社,建設業,関電工の傘下。空調・給排水・電気など設備工事中堅。川重の受注1割。
1780,JP3934300009,株式会社ヤマウラ,建設業,長野県のゼネコン中堅。エンジニアリングや社会インフラ関連、マンション開発に強み。
1783,JP3653550008,株式会社アジアゲートホールディングス,建設業,土木会社から多角化を経て不動産事業に特化。不動産コンサル、ヘルスケアに参入。
1786,JP3197950003,オリエンタル白石株式会社,建設業,橋梁、プレストレストコンクリートの総合建設。ニューマチックケーソン・補修補強なども手掛ける。
1787,JP3644600003,株式会社ナカボーテック,建設業,防食防さび専業エンジニアリングで業界トップ。診断から補修まで。RCなど育成。
1788,JP3336500008,株式会社三東工業社,建設業,滋賀県地盤。土木工事で県内首位。民間建築に重点。地中技術に定評。
1789,JP3934500004,株式会社ＥＴＳホールディングス,建設業,送電線工事が主体。電力会社向け主力、通信向け育成。建物管理事業も。
1793,JP3190500003,株式会社大本組,建設業,岡山地盤のゼネコン中堅で全国展開。土木から建築へ。無線遠隔施工に強み。
1795,JP3863100008,株式会社マサル,建設業,ビル・マンションなどの外壁防水工事で首位。外壁補修・改修や工場メンテナンスも。
1798,JP3927400006,株式会社守谷商会,建設業,長野地盤の建設中堅。首都圏や中京進出。再生可能エネルギー「地中熱」注力。
1799,JP3474610007,第一建設工業株式会社,建設業,線路工事など鉄道関連工事が主力。JR東系、依存度約7割。非鉄道も強化。
1801,JP3443600006,大成建設株式会社,建設業,非同族、総合建設大手。市街地再開発に強み。不動産縮小。国内事業に集中。
1802,JP3190000004,株式会社大林組,建設業,総合建設大手。関西地盤で首都圏で都市開発。トンネルに強み。発電関連強化。
1803,JP3358800005,清水建設株式会社,建設業,総合建設大手。民間建築中心。社寺・伝統建築に定評。PFI事業に注力。
1805,JP3629800008,飛島建設株式会社,建設業,大型土木の老舗・中堅ゼネコン。防災関連工事に積極的。制震補強に定評。
1807,JP3993800006,株式会社佐藤渡辺,建設業,道路舗装中堅。特殊工法に強み。住宅設備・植栽も。佐藤工、東亜道と提携。
1808,JP3768600003,株式会社長谷工コーポレーション,建設業,マンション建築最大手。計画から施工まで一貫。独自ノウハウ持つ。サービス関連育成。
1810,JP3863600007,松井建設株式会社,建設業,天正年間創業の建築老舗。社寺建設に定評。民間建築主体。文化財復元も。
1811,JP3427800002,株式会社錢高組,建設業,関西地盤の老舗中堅ゼネコン。シールド工法に強み。都市再生関連を強化。
1812,JP3210200006,鹿島建設株式会社,建設業,総合建設大手。超高層ビル・耐震・原発など技術に強み。内外で不動産開発。
1813,JP3825600004,株式会社不動テトラ,建設業,不動建とテトラが合併。地盤改良と消波ブロックで首位。独自工法に強み。
1814,JP3485400000,大末建設株式会社,建設業,民間建築中堅。関西から首都圏が中心に。マンションが得意。ミサワホームと提携。
1815,JP3545600003,鉄建建設株式会社,建設業,土木大手。鉄道で首位級。道路・マンション建設でも定評。JR東が持分法化。
1820,JP3659200004,西松建設株式会社,建設業,総合建設会社。ダム・トンネルなど土木に強み。東南アジア強化。伊藤忠と提携。
1821,JP3889200006,三井住友建設株式会社,建設業,総合建設準大手。PC橋・超高層マンションに強み。アジアでODA建設工事に進出。
1822,JP3498600000,大豊建設株式会社,建設業,シールド工法、無人化掘削工法で大型土木に強み。大型プロジェクト参画。麻生G。
1826,JP3319600007,佐田建設株式会社,建設業,建設会社中堅。北関東が地盤で、地域密着指向。官・民受注は半々。
1827,JP3643600004,株式会社ナカノフドー建設,建設業,中堅ゼネコン。医療・物流など民間建築主体。海外は東南アジア中心に展開。
1828,JP3468900000,田辺工業株式会社,建設業,関東・中部地盤の総合プラント工事会社中堅。民間工事主体。タイで表面処理も。
1832,JP3846800005,北海電気工事株式会社,建設業,北電傘下、電気工事会社。北電向け約7割。通信網、再生エネルギー設備に注力。
1833,JP3194800003,株式会社奥村組,建設業,関西地盤ゼネコン中堅。免震技術やトンネル工事に強み。バイオマス発電事業も展開。
1835,JP3595400007,東鉄工業株式会社,建設業,鉄道保守や駅舎工事などJR東関連工事が大半。環境事業などに注力。
1840,JP3533300004,株式会社土屋ホールディングス,建設業,北海道地盤の住宅会社。在来工法でトップ。高断熱・高気密住宅に強み。
1841,JP3337200004,サンユー建設株式会社,建設業,建築と不動産の2本柱。特命工事比率高い。金属加工やホテル事業なども。
1844,JP3190600001,株式会社大盛工業,建設業,下水道・地中工事に特化。都関連が大半。民間建築を強化。M&Aで多角化。
1847,JP3141400006,株式会社イチケン,建設業,建設会社中堅。商業施設建築・内改装が主体。全国展開、マルハン系。
1848,JP3820650004,株式会社富士ピー・エス,建設業,PC工法大手。橋梁、道路などが主力。耐震補強やPCタンク、PCマクラギに強み。
1850,JP3652600002,南海辰村建設株式会社,建設業,建築工事が主力の中堅ゼネコン。南海建設と辰村組が統合。南海電鉄グループ。
1852,JP3110000001,株式会社淺沼組,建設業,関西地盤の老舗ゼネコン中堅。全国展開。官公庁建築に実績。リニュアールに積極。
1853,JP3923600005,株式会社森組,建設業,旭化成ホームズが筆頭株主の建設中堅。土木からマンション建築に。長谷工と連携。
1860,JP3627000007,戸田建設株式会社,建設業,名門で業界準大手。堅実経営。病院・学校に強み。洋上風力発電に注力。
1861,JP3266800006,株式会社熊谷組,建設業,総合建設準大手。大型土木・超高層ビル建築で実績。筆頭株主に住友林業。
1866,JP3240000004,北野建設株式会社,建設業,民間建築主力。長野県内首位で首都圏も拡大。ホテル・ゴルフ場など多角化。
1867,JP3154400000,株式会社植木組,建設業,新潟地盤の建設会社中堅。中部・東北など県外を開拓。有料老人ホームも。
1869,JP3915800001,名工建設株式会社,建設業,中部地盤の中堅ゼネコン。鉄道関連が主力でJR東海と密接。官公庁でも実績。
1870,JP3933200002,矢作建設工業株式会社,建設業,中部地区で大手。民間建築中心にシフト。独自の耐震工事で受注拡大に力。
1871,JP3801400007,株式会社ピーエス三菱,建設業,UBE三菱セメント系。PCコンクリート橋梁で首位級。土木・建築両輪目指す。
1873,JP3783500006,株式会社日本ハウスホールディングス,建設業,在来型注文住宅大手。マンションに進出。子会社で木材加工、ホテルなど。
1878,JP3486800000,大東建託株式会社,不動産業,独自ノウハウで地主に建物賃貸事業を提案。仲介・管理・家賃保証など一貫。
1879,JP3380300008,新日本建設株式会社,建設業,建設・マンション開発が主体。一括受注体制。首都圏中心から地方に進出。
1882,JP3558000000,東亜道路工業株式会社,建設業,道路舗装大手。独立系。アスファルト乳剤で首位。アスファルト合材販売や環境事業も。
1884,JP3740200005,日本道路株式会社,建設業,清水建設子会社。道路舗装大手。土木・建築・不動産、多角。官庁工事で実績。
1885,JP3556000002,東亜建設工業株式会社,建設業,旧浅野系の海上土木大手。陸上土木や民間建築も。海外ODAで積極展開。
1887,JP3707200006,日本国土開発株式会社,建設業,土木工事に強みを持つ中堅ゼネコン。建機・重機を自社保有。復興事業に力。
1888,JP3990800009,若築建設株式会社,建設業,北九州地盤の海上土木中堅。道路など陸上土木も展開。官公庁向け大。
1890,JP3609800002,東洋建設株式会社,建設業,海上土木大手。都市部重点に建築も展開。フィリピン、ケニア。洋上風力関連に力。
1892,JP3625800002,徳倉建設株式会社,建設業,中部地盤の中堅ゼネコン。海洋土木から建築も展開。海外工事も積極化。
1893,JP3309000002,五洋建設株式会社,建設業,海上土木の最大手。港湾CIM技術を推進。海外で大型受注に注力。
1897,JP3216600001,金下建設株式会社,建設業,京都地盤の総合建設。公共工事主体だが民間建築部門を拡充。好財務。
1898,JP3414600001,世紀東急工業株式会社,建設業,東急建設系の道路舗装大手。環境・景観工事など多技術。舗装材の販売も。
1899,JP3805600008,株式会社福田組,建設業,新潟地盤のゼネコン。土木主体の県内で首位。都市圏にも展開し建築・開発。
1904,JP3443000009,大成温調株式会社,建設業,設備工事中堅。空調や給水など。産業用クリーンルーム施工も。海外にも展開。
1905,JP3545800009,株式会社テノックス,建設業,建築基礎工事大手。テノコラムなど独自工法が豊富。民間建築の開拓に積極。
1909,JP3740800002,日本ドライケミカル株式会社,機械,防災設備機器大手。消火設備製造と点検に強み。防災用品や消防車も。
1911,JP3409800004,住友林業株式会社,建設業,木造軸組工法に定評、住宅大手。住宅建材、リフォーム、都市開発も。海外堅調。
1914,JP3697400004,日本基礎技術株式会社,建設業,基礎工事の大手。地盤改良や地すべり対策工事に強み。民間分野拡大へ。
1921,JP3631400003,株式会社巴コーポレーション,建設業,大張間構造建築の先駆け。無柱建築技術に優れる。電力鉄塔にも強み。
1925,JP3505000004,大和ハウス工業株式会社,建設業,住宅大手。戸建て、マンション、都市開発など。賃貸住宅・商業・物流施設を展開。
1926,JP3965800000,ライト工業株式会社,建設業,法面吹付け工事大手。地盤改良・薬液注入工事に強み。耐震補強に注力。
1928,JP3420600003,積水ハウス株式会社,建設業,プレハブ住宅大手。鉄骨主体、木造も注力。賃貸、マンションや都市開発に積極。
1929,JP3684800000,日特建設株式会社,建設業,特殊土木大手。ダム基礎、地盤改良など主力。環境・防災に強み。麻生G系。
1930,JP3845000003,北陸電気工事株式会社,建設業,北陸電力系。全国展開志向で北陸電力向け配電線は低下。公共工事強化。
1934,JP3946200007,株式会社ユアテック,建設業,東北電力系総合電気工事会社で依存度4割。風力・太陽光発電で実績。
1938,JP3510600004,日本リーテック株式会社,建設業,総合電気設備工事会社。鉄道に強くJR東へ依存大。電力・通信向けも展開。
1939,JP3962600007,株式会社四電工,建設業,四国電力系で連携緊密。配電や計装、空調工事が主力。メガソーラー事業も。
1941,JP3524000001,株式会社中電工,建設業,中国電力系で依存度約3割。電気工事主体。総資産の投資有価証券が大。
1942,JP3230600003,株式会社関電工,建設業,東電系電気工事大手で依存度約3割。太陽光、水力発電事業、防災関連も。
1944,JP3263000006,株式会社きんでん,建設業,電設工事でトップ級。関電系で依存度約2割。情報通信工事など全国展開。
1945,JP3585400009,株式会社東京エネシス,建設業,発電所の関連設備エンジニアリング。東電関連が中心。再生可能エネ機器設備も。
1946,JP3552230009,株式会社トーエネック,建設業,電気工事大手。中部電系で依存度約4割。配電工事に強み。一般工事を強化。
1948,JP3288600004,株式会社弘電社,建設業,三菱電機系の設備工事業者で依存約3割。インフラや昇降機設置。機器販売も。
1949,JP3407800006,住友電設株式会社,建設業,住友電工系。ビル・工場の電設工事が主力。電力、情報通信、環境エネ、空調も。
1950,JP3736200001,日本電設工業株式会社,建設業,鉄道電気工事で首位。JR東日本が筆頭株主。電気・通信工事を総合化。
1951,JP3254200003,エクシオグループ株式会社,建設業,電気通信工事大手。NTT向けに強み。情報通信、IT関連も。グループ運営強化。
1952,JP3380250005,新日本空調株式会社,建設業,三井系、空調設備工事会社。原子力空調、微粒子可視化など独自技術に力。
1954,JP3703200000,日本工営株式会社,サービス業,総合建設コンサルの最大手。発電、灌漑が主力。海外に強く、ODA実績も豊富。
1959,JP3247050002,株式会社九電工,建設業,九電系の電気工事会社で依存度2割弱。電気設備・空調管・通信一体施工。
1960,JP3335400002,株式会社サンテック,建設業,独立系の電気工事大手。電力・民間・公共に展開。海外工事でも実績。
1961,JP3325600009,三機工業株式会社,建設業,三井系。設備工事大手。プラントなど総合エンジニアリング。搬送、環境関連に強み。
1963,JP3667600005,日揮ホールディングス株式会社,建設業,エンジニアリング国内首位。世界各地で石油、化学、発電、LNG関連プラント建設。
1964,JP3519800001,中外炉工業株式会社,建設業,工業炉で首位。鉄鋼や自動車向けに強み。ハイテク分野や大気浄化設備も。
1965,JP3545040002,株式会社テクノ菱和,建設業,三菱重系、空調工事中堅。冷熱機器販売も併営。医薬品工場設備に強み。
1966,JP3457600009,株式会社高田工業所,建設業,総合プラント中堅。製鉄・石油・化学関連が主力。半導体製造装置向けも提供。
1967,JP3940800000,株式会社ヤマト,建設業,関東地盤の空調・衛生など管工事。水道工事も。配管の生産システムに強み。
1968,JP3447200001,太平電業株式会社,建設業,プラント工事会社。原発など発電所の補修・解体や吊り揚げ技術に強み。
1969,JP3455200000,高砂熱学工業株式会社,建設業,空調工事で首位。民間工事が中心。環境ソリューション企業を志向。海外強化。
1971,JP3518200005,中央ビルト工業株式会社,金属製品,建設用仮設機材の中堅。一般住宅鉄骨に注力。旭化成ホームズが資本参加。
1972,JP3330800008,三晃金属工業株式会社,建設業,日本製鉄系。長尺屋根の最大手。官公需に強み。緑化など環境屋根強化。
1973,JP3733800001,ＮＥＣネッツエスアイ株式会社,情報・通信業,NECの工事部門が独立。ICTサービス構築、防災・救急システムに強み。保守・運用も。
1975,JP3112800002,株式会社朝日工業社,建設業,空調・衛生工事の大手。ハイテク環境制御装置に優れる。民間受注が中心。
1976,JP3918200001,明星工業株式会社,建設業,建設工事会社。熱絶縁工事に強み。LNG関連や環境関連工事も注力。
1979,JP3441200007,株式会社大氣社,建設業,空調工事大手。自動車塗装設備工事で国内トップ。海外積極展開。
1980,JP3486000007,ダイダン株式会社,建設業,総合設備老舗。空調・電気・水道衛生工事に強み。関西地盤から首都圏に。
1981,JP3254800000,株式会社協和日成,建設業,ガス配管工事が主体。東ガスと親密。東電向け電設工事やゼネコン受注も。
1982,JP3793400007,日比谷総合設備株式会社,建設業,空調工事大手。電気・衛生工事も。NTT向け主力。床下空調システムなどに強み。
1992,JP3230000006,神田通信機株式会社,建設業,情報通信網を構築。照明・空調・防犯など設備の一元制御・管理に強み。
1994,JP3457800005,高橋カーテンウォール工業株式会社,建設業,ビル外壁用カーテンウォール大手。自然石風素材で差別化。プール施工アクア事業など。
1997,JP3131000006,暁飯島工業株式会社,建設業,茨城で設備工事首位。空調、衛生給排水設備が主力。リニューアル工事に注力。
1999,JP3310600006,サイタホールディングス株式会社,建設業,建設・砕石・酒類・環境の持ち株会社。産業汚水処理事業を強化。福岡地盤。
2001,JP3723000000,株式会社ニップン,食料品,製粉老舗で業界2位。加工食品、バイオ事業など多角化推進。アジアにも展開。
2002,JP3676800000,株式会社日清製粉グループ本社,食料品,製粉最大手。パスタ類に強み、エンジニアリングも。製粉は海外展開を積極化。
2003,JP3683200004,日東富士製粉株式会社,食料品,三菱商事系の製粉準大手。子会社通じ、ケンタッキーなど外食FCも注力。
2004,JP3366400004,昭和産業株式会社,食料品,穀物で製粉、油脂の大手。飼料や糖化品など多角展開。家庭用食品に注力。
2009,JP3636200002,鳥越製粉株式会社,食料品,九州地盤の製粉中堅。ミックス粉などに強み。焼酎向け首位。研究開発に力。
2053,JP3525400002,中部飼料株式会社,食料品,中部地盤の独立系配合飼料大手。販売量で首位級。有機肥料、畜産診療も。
2055,JP3666400001,日和産業株式会社,食料品,西日本地盤の非全農系配合飼料メーカー。雪印種、日清丸紅と合弁。畜産事業も。
2058,JP3783700002,株式会社ヒガシマル,食料品,水産配合飼料大手。クルマエビ養殖用や養魚用に強み。麺製品の販売も。
2060,JP3802960009,フィード・ワン株式会社,食料品,配合飼料大手。日配飼と協同飼が統合、全農に次ぐ。クロマグロ養殖事業も。
2107,JP3614600009,東洋精糖株式会社,食料品,丸紅系の精糖中堅。塩水糖・フジ日本と共同生産。機能素材に注力。
2108,JP3732600006,日本甜菜製糖株式会社,食料品,明治HD系でビート糖最大手。精糖では中堅。乳牛用配合飼料や農業資材も。
2109,JP3890400009,ＤＭ三井製糖ホールディングス株式会社,食料品,精糖最大手「スプーン印」三井糖と「ばら印」大日明治が統合。食品化学も注力。
2112,JP3168800005,塩水港精糖株式会社,食料品,パールエース印の精糖メーカー。東洋糖・フジ日本糖と共同生産。乳果オリゴ糖強化。
2114,JP3722200007,フジ日本精糖株式会社,食料品,双日系の精糖中堅。業務用が主力。機能性食品素材「イヌリン」を開発、育成。
2117,JP3676600004,ウェルネオシュガー株式会社,食料品,精糖上位。家庭用「カップ印」強み。健康産業も。23年1月、伊藤忠製糖と統合。
2120,JP3758140002,株式会社ＬＩＦＵＬＬ,サービス業,不動産情報検索サイト「HOME'S」を運営。物件掲載数は業界最多。海外展開も。
2121,JP3882750007,株式会社ＭＩＸＩ,サービス業,SNS「ミクシィ」を運営。スマホゲーム「モンスターストライク」が収益源。競輪のネット投票なども。
2122,JP3152830000,株式会社インタースペース,サービス業,成果報酬型広告大手。「ママスタジアム」など女性向けメディアサービス事業も注力。
2124,JP3386130003,株式会社ジェイエイシーリクルートメント,サービス業,JACグループの一角。人材紹介業が主力。外資系に強く海外への紹介も。
2127,JP3689050007,株式会社日本Ｍ＆Ａセンターホールディングス,サービス業,中小企業向けM&A仲介会社。会計・税理士が設立。地銀、会計事務所と連携。
2130,JP3921700005,株式会社メンバーズ,サービス業,企業サイトのデザイン制作・運用が主体。マーケティング支援やデジタル人材派遣も。
2134,JP3325800005,燦キャピタルマネージメント株式会社,サービス業,不動産開発、流動化事業を中心に再建。ホテル、投資運用子会社は売却。
2136,JP3791970001,株式会社ヒップ,サービス業,技術者派遣専業。自動車軸に機械・電子、ソフトなどの開発設計が主体。
2137,JP3783440005,株式会社光ハイツ・ヴェラス,サービス業,高級有料老人ホームを展開、北海道で最大手。介護専用棟も併設。
2138,JP3155270006,クルーズ株式会社,情報・通信業,低価格ファッション通販サイト「SHOPLIST」展開。コンテンツ、広告事業やスマホゲームも。
2139,JP3520800008,株式会社中広,サービス業,岐阜地盤の広告代理店中堅。地域密着型無料情報誌発行。FCで全国拡大。
2146,JP3949500007,ＵＴグループ株式会社,サービス業,製造派遣・請負大手。半導体・液晶主体だが環境や自動車に技術者派遣も。
2148,JP3104880004,アイティメディア株式会社,サービス業,ITニュースサイトを運営。広告が収益の柱。リードジェン事業に注力。ソフトバンクG子会社。
2150,JP3277550004,株式会社ケアネット,サービス業,医療ウェブサイトを運営、医薬品情報で営業支援。個人向け健康管理サービスも。
2152,JP3953750001,幼児活動研究会株式会社,サービス業,幼稚園・保育園で幼児体育指導。独自教育プログラムを普及へ。園経営コンサルも。
2153,JP3130480001,Ｅ・Ｊホールディングス株式会社,サービス業,総合建設コンサル会社。エイトコンと日本技術開発が統合。官公庁工事が主体。
2154,JP3635580008,株式会社オープンアップグループ,サービス業,製造業向けの技術者派遣会社。自動車関連や電機メーカーに強み。海外展開。
2156,JP3413200001,セーラー広告株式会社,サービス業,広告代理店中堅。四国でトップシェア。山陽・北九州も。タウン誌発行。ネット注力。
2157,JP3297360004,株式会社コシダカホールディングス,サービス業,低価格カラオケチェーン「まねきねこ」全国で直営展開。天然温泉の温浴事業も。
2158,JP3944630007,株式会社ＦＲＯＮＴＥＯ,サービス業,訴訟支援。AI活用で証拠開示データ収集解析。AIテクノロジー主体の事業へ転換。
2160,JP3386370005,株式会社ジーエヌアイグループ,医薬品,バイオ創薬ベンチャー。米中に開発拠点。特発性肺線維症薬主力。遺伝子解析も。
2162,JP3750800009,ｎｍｓ　ホールディングス株式会社,サービス業,製造派遣・請負の中堅。国内外で電機・精密など。EMS事業、電源関連事業も。
2163,JP3126230006,株式会社アルトナー,サービス業,技術者派遣の老舗。機械設計、ソフト開発など主力。人材紹介、請負・受託も。
2164,JP3507500001,株式会社地域新聞社,サービス業,首都圏で無料情報誌を発行。広告、チラシが収益源。ADワークスGと関係強化。
2168,JP3781490002,株式会社パソナグループ,サービス業,人材サービス大手。派遣や紹介、再就職支援など。福利厚生代行が収益柱に。
2169,JP3347040002,ＣＤＳ株式会社,サービス業,取扱説明書や技術仕様書の作成が主体。3次元データ処理を駆使。FA事業も。
2170,JP3977020001,株式会社リンクアンドモチベーション,サービス業,経営コンサル会社。組織変革や採用活動支援。IT・資格取得教室なども。
2172,JP3152630004,株式会社インサイト,サービス業,北海道地盤の広告代理店。地域密着に強み。債権投資、介護・ケアサービスも。
2173,JP3766300002,株式会社博展,サービス業,イベント展示や販促を支援。ディスプレー制作など。顧客との直接取引主体。
2175,JP3162350007,株式会社エス・エム・エス,サービス業,介護・医療業界向け人材紹介。事業・経営支援や資格情報事業も展開。
2179,JP3414400006,株式会社成学社,サービス業,関西地盤で個別指導学習塾「フリーステップ」運営。学童保育や留学生指導も。
2180,JP3322500004,株式会社サニーサイドアップグループ,サービス業,企業のPR、広報代理業が主体。スポーツマーケッティング、ダイニング「bills」運営も。
2181,JP3547670004,パーソルホールディングス株式会社,サービス業,人材総合サービス大手。テンプとピープルが統合。派遣・請負、人材紹介。M&A積極。
2183,JP3974530002,株式会社リニカル,サービス業,医薬品の開発業務を受託。臨床試験の2・3相に特化。医薬品販売支援も。
2185,JP3347170007,株式会社シイエム・シイ,サービス業,マーケティング支援。技術マニュアル作成が収益源。自動車向け大。他分野を拡大。
2186,JP3431520000,ソーバル株式会社,サービス業,組み込みソフトの受託開発、技術者派遣が主力。キヤノン向け大。M&A積極化。
2193,JP3266170004,クックパッド株式会社,サービス業,料理レシピサイトで首位。有料会員、広告収入が収益源。食材ECサービスに注力。
2195,JP3124440003,アミタホールディングス株式会社,サービス業,廃棄物リサイクル大手。原料を再資源化。環境コンサルや水産資源認証事業なども。
2196,JP3162620003,株式会社エスクリ,サービス業,ブライダル事業の企画運営。都市部中心に、ホテルやゲストハウス。SBIHD、TKPと提携。
2198,JP3101120008,アイ・ケイ・ケイホールディングス株式会社,サービス業,地方都市中心にゲストハウスウエディング企画・展開。介護施設も。食品事業進出。
2201,JP3926400007,森永製菓株式会社,食料品,総合菓子メーカー大手。菓子・冷菓が主力。健康食品なども。海外市場を深耕。
2204,JP3646000004,株式会社中村屋,食料品,和菓子老舗。月餅、インド式カレーなど。中華まんが収益柱。業務用やレストランも。
2206,JP3161200005,江崎グリコ株式会社,食料品,菓子大手。冷菓やチョコレート、スナックが主体。乳製品、カレーなども。オフィス向け食品も。
2207,JP3920200007,名糖産業株式会社,食料品,チョコレートで有名、バウムクーヘンも。発酵技術に強み。食品酵素など化成品拡大へ。
2208,JP3831400001,株式会社ブルボン,食料品,米菓大手。ビスケット製造が主力。チョコレートやスナック、飲料も。試薬事業に参入。
2209,JP3149200002,井村屋グループ株式会社,食料品,肉まん・あんまん大手。アズキに強み。冷菓、調味料やスイーツ店、レストランも展開。
2211,JP3821200007,株式会社不二家,食料品,山崎製パン傘下の菓子大手。製菓・洋菓子販売が主体。洋食店もチェーン展開。
2212,JP3935600001,山崎製パン株式会社,食料品,製パン最大手。和洋菓子なども。コンビニを展開。子会社に不二家、東ハト。
2215,JP3479400008,第一屋製パン株式会社,食料品,関東地盤の製パン老舗。「ポケモンパン」が看板商品。豊田通商の下で再建。
2216,JP3233400005,カンロ株式会社,食料品,キャンディー大手「のど飴」が主力。グミが第2の柱。素材菓子も注力。三菱商系。
2217,JP3927600001,モロゾフ株式会社,食料品,チョコ・洋菓子大手。本拠地は神戸。喫茶・レストランを併営。百貨店に多店舗。
2218,JP3664800004,日糧製パン株式会社,食料品,北海道の製パン中堅。道内産原料にこだわり、和洋菓子なども。山崎パン系。
2220,JP3219800004,亀田製菓株式会社,食料品,米菓で首位。「柿の種」や「ハッピーターン」が主力商品。製品開発力に定評。
2221,JP3152200006,岩塚製菓株式会社,食料品,米菓で３位。高級せんべい専門店や通販も展開。台湾社から配当収入多。
2222,JP3299600001,寿スピリッツ株式会社,食料品,菓子製造販売。地域限定ブランド菓子を展開。洋菓子店シュクレイ、フランセなど。
2224,JP3305700001,株式会社コモ,食料品,製パン中堅。天然酵母ロングライフパンに特化。生協や自販機など販路多様。
